ID,Tweet,Class
8.09524039727387E+017,لهالدرجه وصل بهم تهميش 👇 ⁧⁩ لاحول ولاقوه الا باله💔,N
8.09523611677684E+017,لاسف خيرنا لغيرنا حنا جمهور بس نصفق لوزارات لنا اله ياخذ حقنا مستوفيات الشروط,N
8.09523260614472E+017,⁧⁩ ⁧⁩ ☺⁦واحنا وش وضعنا .مزهريات,N
8.09514281817489E+017,البديلات حصلن علي امر ملكي وتوظفن خلاص احمدو اله وتركو الفرصه لغيركم,N
8.09513569826066E+017,و مستوفيات الشروط سنين يطالبن ولا مجيب,N
8.09513527153201E+017,  ياليت هاذي المره يتناولون قضيتنا المعلقه من سنين,N
8.09510450622857E+017,  لاتنسوا قضيتنا نريد حل عاجل,N
8.09501751812493E+017,😢 مثل ما نتعرض له نحن لذا : ( نسال اله ان يزرع في قلوبنا راحه داءمه   و املا لا يخيب ),P
8.09490964989481E+017,  الصف المقلوب المعكوس او التعلم المقلوب المعكوس,/
8.0948730458683E+017,حسبي اله ونعم الوكيل علي كل من قل من معاناتنا و استهتر بحاجتنا 😭,N
8.094870443974E+017,  مجتازين قياس وجالسين لكن العجز في عقولهم .,N
8.09484227091763E+017,طالما ان الوزاره في مازق بسب التقاعد  فيدلا من الغوا شرط والنقاط وظفوا 👇,P
8.09483933750534E+017,ابي وظيفه .عاطله عشر سنوات تكفي وصل صوتنا بالمجلس لانستطيع الوصول لملك انتم صوتنا و الامل 💔,N
8.09480540088861E+017,نتمي ان يتم النظر في قضيتنا يكفي عطاله لبنات الوطن,N
8.09480183468196E+017,  لعل ملف اخواتنا وبناتنا يكون في مقدمه ما يطرح ان شاء اله الاعضاء الجد…,P
8.09477548551848E+017,لنا سنين نطالب بتوظيفنا مستوفين الشروط ومجتازين قياس,N
8.09472714109055E+017,  صدقت وقع علينا ظلم وذهبنا ضحيه تخبط بعض الوزارات,N
8.09469020743303E+017,بقي يوم وياتي عام م وبناتنا واخواتنا لا تنسوهم بالدعاء فهن امهات واخوات وبنات من هم علي جبهه القتال.,/
8.09439879218233E+017,يارب اني مظلوما فانتصر,N
8.09438745044931E+017,حسبناله ونعم الوكيل😔,N
8.09438426160333E+017,نقدم ع قطر.😢,/
8.09436650715644E+017,  تاق مؤلم اما ان الاوان له ان يحل ؟!,N
8.09434527806394E+017,retweted دخيل عبداله الشهيل (): يا بامكانكن التقديم علي التعليم بقطر.,/
8.09425532978925E+017,  ب امكان التقديم علي الوظاءف التعليميه بدول قطر الشقيقه,/
8.0941996459991E+017,لان ينسوا بنات الوطن الجامعيات القديمات العاطلات لاك…,N
8.09391493500863E+017,  بارك الله  فيك  انت فعلا رجل شهم  ونتمني ان تكون اول من يبشرنا بالتعين …,P
8.09380746842538E+017,  لا فعلا كارثي,N
8.09344567648678E+017,ياما وياما غيرك كثير اقسمولكنهم اخلفوا والدليل انا مازلنا وين وزراءالتعليم والخدمه عنا,N
8.09339017900786E+017,  واحنا لازلنا عاطلات منذ سنين ولم ينظرفي امرنا …,N
8.09272676057575E+017,القضيه مغيبه يا طويل العمر و تجاهلت هالوزارات القرار بعد اله بيدك,N
8.09261288358552E+017,  يارب …,/
8.09251471187382E+017,  اسءله مراجعه المحاضره السابعه تقنيات التعلم,/
8.09247020556894E+017,لم يتوظفن و ضمير السيد المسؤول نايم,N
8.09243409349247E+017,  ⁧⁩ ⁧⁩ ⁧⁩ ⁦جامعيه تربويهمج…,/
8.09211139380904E+017,  ونحن علي حالنا.,/
8.09210681836847E+017,  من حقنا نعم بوظيفه اجتهدنا وتخرجنا …,N
8.09210667366486E+017,  سنه عاطله حرام عليكم متي راح اتوظف شاب شعري قهرا …,N
8.0921052130832E+017,  ماحد انصفنا ولاحدعبرنا وحل قضيتنا,N
8.09178030140752E+017,وزاره التعليم بطاقم منسوبيها وزاره الخدمه المدينه ايضاسب تعقيد وتاخير توظيف تريد منك وقفه صارمه,N
8.09166826823422E+017,ولحين نطلب ابسط حقوقنا,N
8.09166537571652E+017,  تسلمين ام الجوري مانسيتي خواتك 😢 بعد تعينك وفقك الله  واسعدك 😙,P
8.09165754016924E+017,  ماتوظفت خريجه من عام19💔,N
8.09165451628597E+017,  سنه عاطله سينفجر قلبي قهرا …,N
8.09164583436952E+017,ماتوضفنا 💔,N
8.09163266995978E+017,لا فعلا كارثي,N
8.091590065478E+017,  خواتك صدر لنا امر ملكي ا/121 ولم ينفذ وبقينا,/
8.09155412549313E+017,  من جد يارب ربي يقوم حظنا مثل ماقوم حظ المساعد الاداري يارب …,P
8.09153844299055E+017,واحلامنا مقيده .! هناك اعدل العادلين فلا ناسي,N
8.09151034513916E+017,يارب نسمع اخبار حلوه ياربي ساعدنا انت املنا,P
8.0915099191228E+017,ناشد ناشد ولا حياه لمن نادي,N
8.09148671518511E+017,  بسم اله …,/
8.09148273827127E+017,  ما عندي فلوس عشان تطير …,/
8.0914783277518E+017,يارب,/
8.09144584177652E+017,⁧⁩ ⁧ ⁦⁩ ⁦⁩ يارب بشرنا بمايسرنا💖,P
8.09142988635078E+017,⁧⁩ ⁧ ⁦ مسءول تلو المسؤول يتجاهلنا كان قضيتنا معضله يستعصي حلها,N
8.09141601301885E+017,⁧⁩ ⁧ ⁦⁩ الحلول كثيره ولكن اين المسؤول الي يخاف اله فينا 💔,N
8.09140390091784E+017,لن يحس بالظلم الا من يعيش فيه,N
8.09137377889423E+017,  انتقلت الي رحمه اله والده اختنا فبادروا يا احبه بتصبيرها وتقديم واجب العزاء لها😔 -…,/
8.09134588727587E+017,نريد جهودك في حل قضيتنا 👇,P
8.09131099393823E+017,ماشاءاله يا ماجد بن علي محامي ذا شاطر في الدفاع عن الحقوق واله نحتاجك تمسك قضيتنا ولك منا الدعاء,P
8.09129942520832E+017,  الخريجات القديمات ناجحات ولكن هناك من يقف في طريق نجاحهن ولا نجد السب …,P
8.09127888595415E+017,هناك نساء عاطلات منذ عهد مليكنا الراحل فهد اين العدل؟,N
8.09125928924303E+017,انتقل الي رحمه اله ابن غاليتنا  لذا يا احبه فلنشاطرها مصابها بتقديم واجب العزاء له…,/
8.09125165720339E+017,لم يلتف احد لهن ويحل قضيتهن لذا بتوظيفن عاجلا.,N
8.09125128537838E+017,  يارب العالمين فرجا عاجلا,P
8.09123025106899E+017,  ⁧⁩ ⁧⁩ ياليت تسمعنا فقد ظلمنا و عطلنا لسنوات وساونا بحديثات…,N
8.0912297447755E+017,  حسبي اله لا اله الا هو عليه توكلت وهو رب العرش العظيم,N
8.09122797549195E+017,  راحت اعمارنا ونحن نطالب بتوظيفنا من و15 و20 سنه ه…,N
8.09122642657706E+017,  تنتظر تباشير رفع توصيه من اجلنا بفارغ الصبر ذهب العمر وذهبت الارزاق ولكنا ثقه بانك بعد اله ستع…,P
8.09121997812855E+017,  ⁧ ⁧ ⁧ ⁦ يارب ht…,/
8.09121853885268E+017,هذا هو حال توقفت نقاطهن لمضي١٠س علي تخرجهن و شح الاحتياج…,N
8.0912058835891E+017,⁧ ⁧ ⁧ ⁦ ي…,/
8.09120262851592E+017,انصرونا ساندونا رفعوا امرنا لملك فلقد طال انتظارنا و نحن نتظر الوظيفه…,N
8.09117088631689E+017,حسبي اله لا اله الا هو عليه توكلت وهو رب العرش العظيم,N
8.09115038527197E+017,⁧ ⁧ ⁦⁩ نخاك ياوجه السعد ⁦,P
8.09114223359984E+017,⁧⁩ ⁧⁩ ياليت تسمعنا فقد ظلمنا و عطلنا لسنوات وساونا ب…,N
8.0911398899073E+017,يالله  اعطني خير الجهات   و اكفني شر الطرق,P
8.09113653760971E+017,⁧⁩ ⁧⁩ ⁧⁩ ⁦جامعيه تربويه مجتازه قياس وعاطله,N
8.09113547473113E+017,⁧⁩ ⁧⁩ ⁧⁩ ⁦⁩ عوض صبرنا خيرا يارب,P
8.09113210024497E+017,⁧⁩ ⁧⁩ ⁧⁩ ⁦ واله ظلمنا…,N
8.09112452881404E+017,استغفر الله  حتي يخف الثقل وينشرح الفءاد,P
8.09111818237018E+017,شكلها طارت الوظائف مع العقبات التي يواجها كل خريج او خريجه مثل قياس وقله الوظائف وطار العمر وهم ينتظرون .لماذا,N
8.09111367881998E+017,⁧⁩ ⁧⁩ نريد مكرمه تحصرالقديمات⁦⁩,/
8.09111089833185E+017,⁧⁩ ⁧⁩ ارفعو الظلم عناعشر سنوات اليست كافي ⁦,N
8.09110469390795E+017,⁧⁩ ⁧⁩ ⁦⁩ ⁦ خريجه تربويه مجتازه قياس عشر سنوات عاطله,N
8.09110160874545E+017,⁧⁩ ⁧⁩ ⁦⁩ ⁦ لاحول ولا قوه الا باله,N
8.09108832584602E+017,مد يد الاهتمام والرعايه لتوظيف: تقادم العهد بهن و طال الامد,P
8.09106820434371E+017,  تم الوعود بحل قضيتنا من سنين وليوم لم ت…,N
8.09104387163456E+017,الف تقاعد مبكر لمع…,/
8.09103835570508E+017,  ربما الاقدار تاتينا بما لا نشتهي لكنها محاطه بهاله من الخيره سنبصرها بعد حين,P
8.09101546520801E+017,  علي كثر المتقاعدين لكن التوظيف قليل جدا اله المستعان,N
8.09100521315439E+017,يارب العالمين فرجا عاجلا,P
8.09097624150217E+017,⁧ نطلب تعاون الجميع لتغريد هذه اليله في تمام الساعه مساء هنا 👇🏼 ⁧⁩,/
8.09096884287668E+017,  امر ملكي ينهي معاناتنا,N
8.09096671690945E+017,ليه مافي احد من المسءولين مايحس بمراره البطاله اين الضمير,N
8.09082068739248E+017,  لاتنسوا قضيتنا نريد حل عاجل لقضيتنا,N
8.09077874867192E+017,⁧⁩ ⁧⁩ ⁦⁩ ⁦⁩ انصفونا وارفعوا الظلم عنا,N
8.0907188293068E+017,  ⁩ ⁧⁩ ⁦ يارب فرجها .,/
8.09053216138732E+017,تستاهل الطيب ياراعي الطيب اوصل صوتنا لملكنا يارب فرج كربتنا,P
8.0903900090855E+017,اليوم اوصاكم الملك.نتمني غدا نشكركم امام الملك لانكم انصفتمونا وكنتم محل ثقته .تكفي.,P
8.09037700984607E+017,  الملك فهد امر بتعيبن خريجات المعاهد الثانويه الملك عبداله امر الكليات المتوسطه والبديلات ونحن نتظر…,N
8.09030363226014E+017,لاتنسي بنات الوطن الجامعيات القديمات ذبحتنا العطاله ونحن نتظر خدمه الوطن منذ عشرات السنين,N
8.09022365489394E+017,  اتقوا اله فينا,N
